mission,id,star_id,label,period_days,duration_hours,depth_ppm,planet_radius_re,stellar_teff_k,stellar_logg_cgs,stellar_radius_rsun,mag_kepler,mag_tess,insolation_earth,eqt_k,snr_like,period_errw,duration_errw,depth_errw,prad_errw,teff_errw,logg_errw,srad_errw,insol_errw,eqt_errw,period_days__missing,duration_hours__missing,depth_ppm__missing,planet_radius_re__missing,stellar_teff_k__missing,stellar_logg_cgs__missing,stellar_radius_rsun__missing,mag_kepler__missing,mag_tess__missing,insolation_earth__missing,eqt_k__missing,snr_like__missing,period_errw__missing,duration_errw__missing,depth_errw__missing,prad_errw__missing,teff_errw__missing,logg_errw__missing,srad_errw__missing,insol_errw__missing,eqt_errw__missing,log_period,log_duration_h,log_depth_ppm,duty_cycle,depth_per_hour,star_multiplicity,depth_ppm__rank_in_star,snr_like__rank_in_star,period_days__rank_in_star,star_depth_mean,star_depth_std,star_depth_cv,depth_over_radii_model,snr_proxy,eqt_over_teff,log_depth_over_radii_model,log_snr_proxy
TESS,150151262,150151262,False Positive,53.746482,5.592988,1557.541816,3.263156,4504.0,4.58833,0.842645,0.0,9.9059,3.3582641,345.2617451,0.0,0.011792,0.829714,341.1688,2.040038,336.0,0.4,0.256422,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.002713110924361,1.886006660017266,7.351505929774622,0.0043359334042861,278.48116534489253,4,1.0,2.5,3.0,1208.135454,294.362819063727,0.2436505096254935,1.2356962970578105,4.565311411828984,0.0766566929618117,0.8045527218540494,1.7165529421607806
TESS,419877797,419877797,Candidate,5.2169076,2.299,334.0,2.0097,5966.0,4.39,1.1,0.0,8.3898,192.44,1037.0,0.0,7.68e-05,0.79,46.9914,0.259218,248.2,0.16,0.1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8272726127028909,1.1936193922464444,5.814130531825066,0.0183617717643047,145.28055676381035,1,1.0,1.0,1.0,334.0,0.0,0.0,1.1904955561319606,7.107683533582741,0.1738183037210861,0.7841277995694436,2.0928121964494624
Kepler,8443527,8443527,Candidate,22.599501,4.38,76.9,0.96,6335.0,4.375,1.087,11.531,0.0,68.48,734.0,2.9,0.003132,7.6,46.4,0.3399999999999999,346.0,0.23,0.386,67.02,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.161225567740229,1.682688374173693,4.355425952876702,0.0080753995409013,17.557077625570777,1,1.0,1.0,1.0,76.9,0.0,0.0,1.173009065140046,1.6573275862068968,0.1158642462509865,0.776112872982133,0.9773209509380892
K2,EPIC 247445728:EPIC 247445728.01,EPIC 247445728,Candidate,13.7579,0.0,0.0,0.0,4860.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0217,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,2.691778532627312,9.999995000003334e-07,9.999999995e-10,3.028562983207224e-09,0.001,1,1.0,1.0,1.0,0.0,0.0,0.0,6.872038613017601,0.0,0.0,2.0633170648468657,9.999999995e-10
Kepler,3245969,3245969,Candidate,11.39110963,2.749,593.4,1.9,4999.0,4.587,0.76,15.681,0.0,37.65,632.0,12.1,0.00014548,0.316,108.8,0.36,293.0,0.102,0.144,23.98,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5169792501458583,1.321489137753775,6.3875524934035495,0.0100553563601043,215.86031284103308,2,1.0,1.0,2.0,521.0,102.38906191581204,0.196524111162787,1.129603244588544,5.454044117647059,0.1264252850570114,0.7559356922246719,1.8647069293124896
Kepler,8163784,8163784,Candidate,31.8134892,1.422,234.2,1.18,5505.0,4.586,0.776,14.458,0.0,14.31,496.0,5.2,0.0006046,0.706,146.0,0.53,376.0,0.252,0.349,20.32,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4908396869450486,0.8845936451309004,5.460436216024472,0.0018624175307372,164.69760900140648,1,1.0,1.0,1.0,234.2,0.0,0.0,1.205049051302202,1.604109589041096,0.0900999091734786,0.7907497541399091,0.9570908083459924
TESS,403287048,403287048,False Positive,7.00776,2.68,3666.99,8.1288,6347.0,4.23,1.22,0.0,11.3569,302.511,1161.0,0.0,0.0063,1.648,36.0,1.250568,205.2,0.9,0.08,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.080411071533839,1.3029127521808397,8.207399107091288,0.0159347161812999,1368.2798507462685,1,1.0,1.0,1.0,3666.99,0.0,0.0,0.9827315901324964,101.86083333333332,0.1829210650701118,0.6844754849211623,4.633376941940758
TESS,314992600,314992600,Candidate,3.2607791,3.152,574.0,3.18123,5975.0,4.19,1.39,0.0,10.3767,973.545,1556.0,0.0,6.28e-05,1.248,87.847,0.444486,258.6,0.16,0.14,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.449452030883375,1.4235901458635876,6.354370040797351,0.0402766729378673,182.1065989847716,1,1.0,1.0,1.0,574.0,0.0,0.0,1.303796349566969,6.534087675162499,0.260418410041841,0.8345583489821315,2.0194377464681974
Kepler,5364071,5364071,Candidate,2.576571021,1.5997,852.8,1.57,3834.0,4.708,0.539,15.264,0.0,62.42,717.0,63.6,3.902e-06,0.0374,29.2,0.21,161.0,0.066,0.071,26.56,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.2744045260512318,0.9553960537547348,6.749696974323862,0.0258693302545944,533.0999562417953,4,3.0,2.0,1.0,1204.925,456.39453235842655,0.3787742244193012,1.1958695940676851,29.205479452054792,0.1870109546165884,0.7865781384904348,3.408023346732555
TESS,351599985,351599985,Candidate,1.3432587,1.534,2215.0,3.99294,5031.1,4.48,0.87,0.0,12.1285,663.13,1413.0,0.0,8.6e-06,0.618,339.844,0.630898,224.0,0.18,0.1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8515425674296281,0.9297990818989472,7.703459047867175,0.0475832888085271,1443.9374185136896,1,1.0,1.0,1.0,2215.0,0.0,0.0,1.2510799776872057,6.517696354798084,0.2808530937568325,0.8114100911411397,2.0172597552332263
TESS,HATS-12:HATS-12 b,HATS-12,Planet,3.142846,0.0,0.0,8.84505104,6235.0,4.22,1.29462,0.0,0.0,0.0,0.0,0.0,3.6e-05,0.0,0.0,2.44332409,164.0,0.274,0.355194,0.0,0.0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1.4213829912723712,9.999995000003334e-07,9.999999995e-10,1.3257622761874641e-08,0.001,7,4.0,4.0,6.0,0.0,0.0,0.0,2.548838648261022e-13,0.0,0.0,9.999999995e-10,9.999999995e-10
TESS,K2-270:K2-270 c,K2-270,Planet,4.399871,0.0,0.0,2.8,4810.0,4.594,0.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.02,0.012,0.0,0.0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1.6863750643959958,9.999995000003334e-07,9.999999995e-10,9.469974612134462e-09,0.001,9,5.0,5.0,6.0,0.0,0.0,0.0,9.044341338412736e-13,0.0,0.0,9.999999995e-10,9.999999995e-10
TESS,K2-377:K2-377 b,K2-377,Planet,12.832235,0.0,0.0,1.693,4200.0,4.673,0.691,0.0,0.0,0.0,0.0,0.0,0.00317,0.0,0.0,0.278,276.0,0.3,0.102,0.0,0.0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,2.627001737826026,9.999995000003334e-07,9.999999995e-10,3.24703114201592e-09,0.001,3,2.0,2.0,1.0,0.0,0.0,0.0,1.9819860117311003e-12,0.0,0.0,9.999999995e-10,9.999999995e-10
Kepler,10710755,10710755,False Positive,4.816610903,3.82353,80226.0,26.15,5796.0,4.472,0.904,14.843,0.0,287.3,1050.0,759.1,1.472e-06,0.01486,268.0,10.04,301.0,0.273,0.347,306.11,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.7607177730575811,1.573506025159249,11.292615395552012,0.0330759019585269,20982.18138735671,1,1.0,1.0,1.0,80226.0,0.0,0.0,1.140688387239845,299.35074626865674,0.181159420289855,0.7611274535873394,5.704950945956499
Kepler,8413968,8413968,False Positive,135.223193,8.989,56.3,0.92,6181.0,4.279,1.227,12.452,0.0,7.18,417.0,8.9,0.015846,1.992,17.0,0.65,326.0,0.4319999999999999,0.866,14.19,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.91429466556195,2.3014844875500127,4.048300623720694,0.002769803451296,6.263210590721993,1,1.0,1.0,1.0,56.3,0.0,0.0,1.1914622096782164,3.3117647058823527,0.0674648115191716,0.7845689966843397,1.4613472648363897
TESS,312221462,312221462,False Positive,30.4408598,4.586,1500.0,7.19468,8158.9,4.34,1.58,0.0,10.3703,371.746,1223.0,0.0,0.001282,2.348,52.2046,1.978828,268.2,0.18,0.2,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.448108314515318,1.720263467522985,7.313886831633462,0.0062771989552454,327.08242477104227,1,1.0,1.0,1.0,1500.0,0.0,0.0,0.8606783419901637,28.7331001482628,0.1498976577724938,0.6209411212329432,3.392260908339886
Kepler,8655458,8655458,False Positive,1.594162001,5.4958,9876.3,26.11,5388.0,4.449,0.885,14.585,0.0,960.51,1419.0,415.0,1.26e-06,0.0366,57.6,8.8,318.0,0.269,0.298,921.31,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9532635361415734,1.8711558142080715,9.19799447404208,0.1436439123019008,1797.0632119072743,1,1.0,1.0,1.0,9876.3,0.0,0.0,0.1349974228511089,171.46354166666666,0.2633630289532294,0.126630380315025,5.150185861476289
TESS,K2-229:K2-229 b,K2-229,Planet,0.584272,0.0,0.0,1.26,5163.0,4.53,0.774,0.0,0.0,2290.0,1763.0,0.0,3.4e-05,0.0,0.0,0.116,200.0,0.16,0.064,540.0,103.0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0.4601249958222453,9.999995000003334e-07,9.999999995e-10,7.131381730883333e-08,0.001,11,6.0,6.0,6.0,0.0,0.0,0.0,4.489513043229388e-12,0.0,0.3414681386790625,9.999999995e-10,9.999999995e-10
Kepler,6941084,6941084,Candidate,85.7357202,7.625,747.7,2.94,6096.0,4.397,1.077,15.301,0.0,9.54,448.0,20.8,0.0016624,0.52,80.6,1.37,407.0,0.3,0.501,12.96,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.462865796631945,2.1546649629174235,6.61833836923664,0.0037056705488937,98.05901639344265,1,1.0,1.0,1.0,747.7,0.0,0.0,1.193775146392227,9.27667493796526,0.0734908136482939,0.7856238709092377,2.329876758091636
Kepler,10989032,10989032,False Positive,2.305097141,1.9378,5880.0,89.22,8851.0,4.085,2.178,13.866,0.0,13581.41,2753.0,133.4,2.136e-06,0.0418,100.6,47.64,668.0,0.31,1.163,18635.54,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.1954658650048409,1.077661001915177,8.679482094459956,0.0350274464492369,3034.3688719166066,1,1.0,1.0,1.0,5880.0,0.0,0.0,0.0416895344746226,58.4493041749503,0.3110383007569766,0.0408439473749272,4.085123918694035
TESS,188500604,188500604,Candidate,5.8767209,2.4735452,10167.398667,8.0213924,4111.0,4.43205,0.807445,0.0,13.6023,55.07609,694.8011438,0.0,0.0034124,0.5520678,1795.50452,2.6456708,244.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.928141924956904,1.2451757438774185,9.227040020106184,0.0175377366199802,4110.455983177505,1,1.0,1.0,1.0,10167.398667,0.0,0.0,1.2257294871708304,5.662697338684505,0.1690102514716613,0.8000847212866745,1.8965244083680672
TESS,23638678,23638678,Candidate,1.1544795,0.817,51180.0,16.9317,3543.0,4.63,0.62,0.0,14.4753,39.7301,699.0,0.0,0.0005172,0.3,888.196,3.0939,314.0,0.02,0.04,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7675491630598179,0.5971867894140341,10.843123648405276,0.0294865925871067,62643.818849449206,1,1.0,1.0,1.0,51180.0,0.0,0.0,0.8164713260322191,57.622416673797225,0.1972904318374259,0.5968957872708638,4.071117160529822
Kepler,10973664,10973664,Candidate,11.67894236,1.2641,1185.1,4.17,6122.0,4.487,0.964,14.697,0.0,112.07,830.0,23.1,4.904e-05,0.103,127.6,1.75,359.0,0.26,0.404,136.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.539942535435628,0.8171773289767954,7.07842589303523,0.0045098975326506,937.5049442290956,3,1.0,2.0,3.0,757.6666666666666,487.12592143442055,0.6429290648056585,0.7535210038970769,9.287617554858931,0.1355766089513231,0.5616257687967172,2.330940992898672
TESS,165414210,165414210,Candidate,3.2856588,2.384,17910.0,12.5808,4898.9,4.43,0.91,0.0,11.9683,187.224,1030.0,0.0,0.000318,0.318,12.02616,1.572592,213.6,0.16,0.1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.4552742858563663,1.2190584417439767,9.793170328225258,0.030232394591104,7512.58389261745,1,1.0,1.0,1.0,17910.0,0.0,0.0,1.1148598116888122,1489.2534275279888,0.2102512808997938,0.748988527411983,7.306701470065845
TESS,148679712,148679712,Candidate,4.9246365,2.756,803.0,2.74529,5428.81,4.3631,1.06,0.0,10.1345,210.206,1060.0,0.0,4.08e-05,0.896,85.5572,0.322886,199.0968,0.144368,0.1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7791193349282233,1.3233545613460165,6.689599269178967,0.0233181339035547,291.36429608127725,1,1.0,1.0,1.0,803.0,0.0,0.0,1.4243254228305235,9.385533888439548,0.1952545769699068,0.8855533095389224,2.3404138655819544
K2,EPIC 205463986:EPIC 205463986.01,EPIC 205463986,Candidate,2.3240489,0.0,0.0,33.4,5107.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1.201183588076329,9.999995000003334e-07,9.999999995e-10,1.7928481051610688e-08,0.001,1,1.0,1.0,1.0,0.0,0.0,0.0,6.4886549224769634e-15,0.0,0.0,9.999999995e-10,9.999999995e-10
Kepler,3234598,3234598,Candidate,12.90467523,3.28,412.4,1.49,4513.0,4.574,0.722,15.07,0.0,20.91,545.0,21.2,0.00014274,0.262,43.2,0.12,151.0,0.06,0.059,6.1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.6322251310665266,1.4539530095937054,6.024415647247668,0.0105904770349394,125.73170731707316,2,1.0,1.0,1.0,386.25,36.9816846560564,0.0957454618927026,1.1520701425240456,9.546296296296296,0.1207622424108132,0.7664302358780481,2.3557747363229624
Kepler,6691169,6691169,Candidate,63.095068,9.485,496.8,11.67,6622.0,4.331,1.325,15.765,0.0,25.4,573.0,11.4,0.004516,1.84,104.8,5.05,435.0,0.26,0.573,31.19,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.1603674186887245,2.3499456643538834,6.210198389933492,0.0062636961312623,52.37743806009489,1,1.0,1.0,1.0,496.8,0.0,0.0,0.0761956254200704,4.740458015267176,0.0865297493204469,0.0734322532257369,1.7475390007486884
Kepler,10662202,10662202,Candidate,5.04413987,1.623,172.0,1.18,4954.0,4.5,0.828,15.377,0.0,130.09,862.0,10.2,7.038e-05,0.42,45.4,0.14,158.0,0.095,0.097,45.92,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.7990891861016898,0.9643187008847366,5.153291594497779,0.0134066464735047,105.9765865680838,4,4.0,2.0,1.0,384.825,318.154557565973,0.8267512702292549,1.00758921989297,3.788546255506608,0.1740008074283407,0.6969346091353756,1.5662268696398067
K2,EPIC 212601505:EPIC 212601505.01,EPIC 212601505,Candidate,0.72436144,0.0,0.0,0.0,3276.0,4.60926,0.650416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0.044102,0.060826,0.0,0.0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0.5448568022397556,9.999995000003334e-07,9.999999995e-10,5.7521928095270594e-08,0.001,1,1.0,1.0,1.0,0.0,0.0,0.0,5.033161187204589,0.0,0.0,1.797271116689084,9.999999995e-10
TESS,197808753,197808753,Candidate,10.636983,5.378,2913.0,8.16912,6297.0,4.1,1.65,0.0,12.5478,301.85,1161.0,0.0,9.06e-05,1.69,302.74,0.972026,268.8,0.18,0.16,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.4541882162672635,1.852854568587866,7.97728198675515,0.0210664371028263,541.6511714391967,1,1.0,1.0,1.0,2913.0,0.0,0.0,1.4138919708840274,9.622117989033494,0.1843735111958075,0.8812403705903129,2.362938429925098
TESS,K2-8:K2-8 c,K2-8,Planet,5.06347,0.0,0.0,2.32,0.0,0.0,0.712,0.0,0.0,0.0,0.0,0.0,0.00049,0.0,0.0,0.56,0.0,0.0,0.092,0.0,0.0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1.8022822434649668,9.999995000003334e-07,9.999999995e-10,8.228875981622615e-09,0.001,11,6.0,6.0,1.0,0.0,0.0,0.0,1.1205788570712962e-12,0.0,0.0,9.999999995e-10,9.999999995e-10
TESS,38460940,38460940,Candidate,4.1177649,1.212675,1948.1405783,1.276147,3376.0,4.438,0.281129,0.0,13.1018,8.9265383,440.8496683,0.0,2.24e-05,0.6727478,326.96988,1.2485816,0.0,0.0,0.0171394,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.632717800770045,0.794202190817218,7.575143825331264,0.0122707648996668,1606.4820156266107,1,1.0,1.0,1.0,1948.1405783,0.0,0.0,1.1248343927941271,5.958165254548829,0.1305834325533175,0.7536938665366979,1.9399158267421728
Kepler,7115463,7115463,False Positive,0.566800287,3.487,73.9,0.88,6075.0,4.486,0.969,15.124,0.0,6188.18,2260.0,23.3,5.77e-06,0.654,8.8,0.36,399.0,0.26,0.4,7673.099999999999,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4490355059854223,1.5011843269938463,4.316153890523174,0.2563366144990443,21.1930025810152,1,1.0,1.0,1.0,73.9,0.0,0.0,1.0660683616014848,8.397727272727273,0.3720164609053498,0.7256474590181176,2.2404678805454847
Kepler,3746248,3746248,False Positive,0.62240698,1.186,155.8,1.63,6661.0,4.341,1.29,12.92,0.0,11894.49,2663.0,10.2,7.472e-06,0.656,61.2,1.43,423.0,0.126,1.128,31609.91,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4839108366737168,0.7820733897543468,5.054971107916307,0.0793960676126522,131.36593591905566,1,1.0,1.0,1.0,155.8,0.0,0.0,1.16099425748653,2.5457516339869284,0.3997898213481459,0.7705684201804176,1.265750164022179
Kepler,5792202,5792202,Candidate,31.33046135,5.176,5073.8,6.5,5251.0,4.581,0.817,15.855,0.0,12.61,481.0,117.2,7.954e-05,0.204,96.8,0.87,210.0,0.095,0.109,5.63,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.476009861663364,1.820670812722475,8.532042394266444,0.0068836096684757,980.2550231839258,5,1.0,1.0,3.0,2436.2200000000003,1708.2407447429653,0.7011849277745709,0.9536942197149904,52.41528925619835,0.0916015996952961,0.6697220519761732,3.978097020644788
Kepler,5709725,5709725,Candidate,86.4943704,7.471,995.2,3.07,5252.0,4.442,0.898,14.759,0.0,4.29,367.0,42.6,0.000986,0.278,48.8,0.54,210.0,0.157,0.158,2.1500000000000004,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.471574453008058,2.136648565449414,6.903948040639183,0.0035989818207482,133.20840583589882,2,1.0,1.0,2.0,641.75,499.8537836207705,0.778891754765517,1.0130822266614872,20.393442622950825,0.0698781416603198,0.6996669936433191,3.063084455583483
Kepler,5096590,5096590,Candidate,29.6099055,7.433,120.1,1.74,5812.0,4.329,1.122,13.619,0.0,37.12,629.0,14.3,0.0010338,0.504,18.0,0.5,220.0,0.241,0.319,27.03,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.421323665726159,2.1321525805925043,4.796616650559047,0.0104596191073062,16.15767523207319,1,1.0,1.0,1.0,120.1,0.0,0.0,0.5941397801485204,6.672222222222222,0.1082243633860977,0.4663342679590633,2.0376063025190816
Kepler,7678434,7678434,Candidate,10.37168928,3.035,1254.9,3.2,5121.0,4.457,0.888,15.193,0.0,63.68,720.0,64.5,2.954e-05,0.0912,42.4,0.46,160.0,0.13,0.126,25.49,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4311268701653788,1.395006301721912,7.135607726024081,0.0121926457609163,413.4761120263592,2,1.0,1.0,2.0,777.0500000000001,675.7819507799835,0.8696762766617122,1.1497237446840067,29.59669811320755,0.140597539543058,0.7653393430392676,3.420892098339055
TESS,47482754,47482754,Candidate,15.3471548,3.703,946.0,2.53444,5791.0,4.53,0.92,0.0,10.1172,48.0518,733.0,0.0,0.0001574,0.818,106.8582,0.33041,251.6,0.16,0.1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.7940538638516887,1.548200602962911,6.853299093186078,0.010053437831139,255.46853902241423,1,1.0,1.0,1.0,946.0,0.0,0.0,1.4830683579584798,8.852853594763902,0.126575720946296,0.9094950365371196,2.287761118279765
Kepler,9640931,9640931,False Positive,2.17815196,2.445,245.0,1.09,5357.0,4.634,0.7,15.916,0.0,395.98,1139.0,17.9,2.766e-05,0.324,33.8,0.25,320.0,0.126,0.16,293.48,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.1562998832079914,1.236923904465622,5.5053315359323625,0.0467713005661918,100.20449897750512,1,1.0,1.0,1.0,245.0,0.0,0.0,1.2021746753714326,7.248520710059172,0.2126190031734179,0.7894453609361235,2.110033876397396
TESS,430677414,430677414,False Positive,0.46741,1.25,1592.12,7.77804,7960.5,4.23,1.77,0.0,8.41718,137211.0,5361.0,0.0,4e-05,0.04,892.782,8.2557,287.6,0.16,0.12,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3834989420489673,0.8109302162163288,7.373449636639774,0.1114296513410781,1273.696,1,1.0,1.0,1.0,1592.12,0.0,0.0,0.980935366151978,1.7833244845886227,0.6734501601658187,0.6835691403047807,1.0236460709998845
TESS,98669309,98669309,Planet,4.0035773,2.0958153,14273.8513137,12.9627879,5318.0,4.33106,1.08492,0.0,14.1768,365.8185403,1115.4142221,0.0,0.001776,0.5895036,2278.9908,3.881141,244.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.6101531166146064,1.130051296325155,9.566254618617076,0.0218119024453455,6810.643721180965,1,1.0,1.0,1.0,14273.8513137,0.0,0.0,1.1895923851061678,6.263233407392431,0.2097431782813087,0.7837154009826071,1.982825102606692
TESS,457104362,457104362,Candidate,4.8163162,3.5830779,15809.0676843,14.751756,5290.0,4.26,1.1743,0.0,13.398,330.3698152,1087.3512039,0.0,4.2e-05,0.24514,716.70276,1.0371508,244.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7606671060160957,1.5223708029823548,9.668402211301249,0.0309977389981164,4412.14735641109,1,1.0,1.0,1.0,15809.0676843,0.0,0.0,1.19188772304001,22.05805330552933,0.2055484317391304,0.7847631465330452,3.1380150926100385
Kepler,1717722,1717722,Candidate,0.977311489,1.403,250.7,1.06,4805.0,4.633,0.688,15.689,0.0,737.36,1331.0,14.8,9.262e-06,0.254,41.0,0.19,288.0,0.086,0.124,461.06,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6817380881763577,0.8767179567543318,5.52823790214127,0.0598154569871564,178.68852459016392,2,2.0,2.0,1.0,377.55,179.39299038702708,0.4751502857556008,1.2565445371749149,6.114634146341463,0.277003121748179,0.8138346773712912,1.962153810169368
TESS,K2-167:K2-167 b,K2-167,Planet,9.97857,0.0,0.0,2.2642141,6141.0,4.236,1.46,0.0,0.0,229.0,1131.0,0.0,4.4e-05,0.0,0.0,0.26901554,185.0,0.068,0.102,93.0,46.0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,2.3959451908056657,9.999995000003334e-07,9.999999995e-10,4.175615009632308e-09,0.001,7,4.0,4.0,7.0,0.0,0.0,0.0,4.946854501669759e-12,0.0,0.184171958964338,9.999999995e-10,9.999999995e-10
TESS,156115721,156115721,False Positive,2.5047918,4.3797563,2270.5402194,8.6950898,6616.0,0.0,1.53429,0.0,9.2386,1750.932635,1649.8220699,0.0,0.0008152,0.2073108,162.76176,16.877532,400.0,0.0,2.9774,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2541311178663326,1.6826430757499655,7.72821339114,0.0728562932189946,518.4170222895734,1,1.0,1.0,1.0,2270.5402194,0.0,0.0,0.8411130504818592,13.950083971812544,0.2493685111698912,0.6103703074714459,2.704716916664569
TESS,14956304,14956304,Candidate,0.9965843,2.633,14280.0,6.86149,3662.0,4.67,0.58,0.0,14.6656,815.756,1488.0,0.0,2.92e-05,0.792,2443.58,0.841442,314.0,0.02,0.04,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6914378705215461,1.2900587532390648,9.566685261452934,0.1100843484423077,5423.471325484238,1,1.0,1.0,1.0,14280.0,0.0,0.0,1.2139637865715276,5.84388479198553,0.4063353358820317,0.7947844775905828,1.9233555224554064
Kepler,10904004,10904004,Candidate,4.64490141,2.456,106.4,0.76,4786.0,4.54,0.77,14.48,0.0,113.62,832.0,11.7,7.672e-05,0.422,22.0,0.07,161.0,0.069,0.073,36.14,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.730752732435824,1.2401118509418092,4.676560182074764,0.022031325167208,43.32247557003257,1,1.0,1.0,1.0,106.4,0.0,0.0,1.2994342221719155,4.836363636363637,0.1738403677392394,0.8326631023144762,1.764107937897545
Kepler,6058875,6058875,False Positive,0.56493412,2.57621,252640.0,33.4,4748.0,4.729,0.534,15.839,0.0,1071.88,1458.0,1361.5,7.2e-08,0.00614,452.0,4.25,352.0,0.071,0.068,590.95,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4478437272594161,1.274303580419247,12.439724787683028,0.1900081434864181,98066.53960663144,1,1.0,1.0,1.0,252640.0,0.0,0.0,0.7683340845163956,558.9380530973451,0.3070766638584667,0.5700379081949543,6.327826158141384
